#name	chrom	txStart	name2
NM_001286969	chr9	95087749	CENPP
NM_006648	chr9	95947211	WNK2
NM_001282394	chr9	95947211	WNK2
NM_152422	chr9	96846710	PTPDC1
NM_177995	chr9	96793075	PTPDC1
NM_000507	chr9	97365420	FBP1
NM_001253829	chr9	96846710	PTPDC1
NM_001127628	chr9	97365420	FBP1
NM_001253830	chr9	96793090	PTPDC1
NM_001243744	chr9	97872507	FANCC
NM_001193329	chr9	97521930	C9orf3
NM_000136	chr9	97861335	FANCC
NM_001243743	chr9	97861335	FANCC
NM_033331	chr9	99262394	CDC14B
NM_014282	chr9	99212436	HABP4
NM_007001	chr9	99082987	SLC35D2
NM_001286990	chr9	99082987	SLC35D2
NR_104627	chr9	99075718	SLC35D2
NM_020207	chr9	98637899	ERCC6L2
NM_003671	chr9	99262394	CDC14B
NR_033838	chr9	98828120	LOC158435
NM_001010895	chr9	98637899	ERCC6L2
NM_002486	chr9	100395704	NCBP1
NM_001166116	chr9	100263461	TMOD1
NM_003275	chr9	100263920	TMOD1
NM_020893	chr9	100069909	CCDC180
NR_002894	chr9	99708326	MFSD14C
NR_036526	chr9	100000707	LOC100499484
NR_036527	chr9	100000707	LOC100499484-C9ORF174
NR_036528	chr9	100000707	LOC100499484-C9ORF174
NR_036529	chr9	100000707	LOC100499484-C9ORF174
NM_003389	chr9	100883256	CORO2A
NM_052820	chr9	100883256	CORO2A
NM_005458	chr9	101050363	GABBR2
NM_024642	chr9	101569980	GALNT12
NR_109802	chr9	102348067	LOC101928438
NM_001318381	chr9	102861466	INVS
NM_003692	chr9	103235519	TMEFF1
NM_001318382	chr9	102861466	INVS
NM_001198812	chr9	103204187	MSANTD3-TMEFF1
NR_134606	chr9	102861466	INVS
NM_014425	chr9	102861466	INVS
NM_017753	chr9	103947316	PLPPR1
NM_133445	chr9	104331633	GRIN3A
NM_001340	chr9	105757592	CYLC2
NR_103830	chr9	105281918	LINC00587
NM_005502	chr9	107543283	ABCA1
NM_001145313	chr9	108210314	FSD1L
NM_001286730	chr9	108006893	SLC44A1
NM_080546	chr9	108006893	SLC44A1
NM_001330739	chr9	108210314	FSD1L
NM_018112	chr9	108456805	TMEM38B
NM_001287191	chr9	108210314	FSD1L
NM_001287192	chr9	108210314	FSD1L
NM_001198963	chr9	108320410	FKTN
NM_001079802	chr9	108320410	FKTN
NM_006731	chr9	108320410	FKTN
NM_001330731	chr9	108006885	SLC44A1
NR_126029	chr9	109737113	LOC340512
NM_001347997	chr9	109625377	ZNF462
NM_021224	chr9	109625377	ZNF462
NM_019114	chr9	111934253	EPB41L4B
NM_001318360	chr9	111629799	IKBKAP
NM_018424	chr9	112002006	EPB41L4B
NM_032012	chr9	111777414	TMEM245
NM_003640	chr9	111629799	IKBKAP
NM_001330749	chr9	111629796	IKBKAP
NM_053016	chr9	112542576	PALM2
NM_007203	chr9	112542576	PALM2-AKAP2
NM_147150	chr9	112542576	PALM2-AKAP2
NM_001004065	chr9	112810877	AKAP2
NM_001198656	chr9	112810877	AKAP2
NM_001037293	chr9	112403067	PALM2
NM_001166280	chr9	113431050	MUSK
NM_001401	chr9	113636053	LPAR1
NM_001166281	chr9	113431050	MUSK
NM_005592	chr9	113431050	MUSK
NM_057159	chr9	113636053	LPAR1
NM_001080398	chr9	114122972	KIAA0368
NM_001195822	chr9	115142188	HSDL2
NM_001244898	chr9	114979994	PTBP3
NM_001244897	chr9	114979994	PTBP3
NM_001244896	chr9	114979994	PTBP3
NM_022486	chr9	114803060	SUSD1
NM_003358	chr9	114659045	UGCG
NR_036651	chr9	115142188	HSDL2
NM_032303	chr9	115142188	HSDL2
NM_005156	chr9	114979994	PTBP3
NM_001163788	chr9	114979994	PTBP3
NM_001163790	chr9	114979994	PTBP3
NM_004125	chr9	114393631	DNAJC25-GNG10
NM_001017998	chr9	114423850	GNG10
NM_001198664	chr9	114423850	GNG10
NR_109816	chr9	114448798	C9orf84
NM_001282643	chr9	114803062	SUSD1
NM_001282640	chr9	114803060	SUSD1
NM_001329588	chr9	115446228	INIP
NM_001329590	chr9	115446228	INIP
NR_024376	chr9	115867002	FAM225B
NM_021218	chr9	115446228	INIP
NM_001329589	chr9	115446228	INIP
NM_001329585	chr9	115446228	INIP
NM_001329587	chr9	115446228	INIP
NM_001329586	chr9	115446228	INIP
NM_001012994	chr9	115513133	SNX30
NM_001859	chr9	115983807	SLC31A1
NM_001317943	chr9	116111811	BSPRY
NM_001317944	chr9	116111811	BSPRY
NM_017688	chr9	116111811	BSPRY
NM_144488	chr9	116207008	RGS3
NM_017790	chr9	116225979	RGS3
NM_001282923	chr9	116225979	RGS3
NR_138054	chr9	115446228	INIP
NR_138056	chr9	115446228	INIP
NR_138055	chr9	115446228	INIP
NM_001318041	chr9	116638561	ZNF618
NM_001173425	chr9	117164359	WHRN
NM_133374	chr9	116638561	ZNF618
NM_001318042	chr9	116638561	ZNF618
NM_001318040	chr9	116638561	ZNF618
NM_001083885	chr9	117164359	WHRN
NM_032888	chr9	116917824	COL27A1
NM_015404	chr9	117164359	WHRN
NM_001346890	chr9	117164360	WHRN
NM_002160	chr9	117781853	TNC
NM_017418	chr9	117904096	DEC1
NM_198186	chr9	119187503	ASTN2
NM_001184735	chr9	119373122	ASTN2
NM_001184734	chr9	119187503	ASTN2
NM_002581	chr9	118916070	PAPPA
NM_198188	chr9	119187503	ASTN2
NR_033973	chr9	119266561	ASTN2-AS1
NM_198187	chr9	119187503	ASTN2
NM_014618	chr9	121928907	BRINP1
NR_073557	chr9	123151146	CDK5RAP2
NR_073555	chr9	123151146	CDK5RAP2
NR_073554	chr9	123151146	CDK5RAP2
NM_018249	chr9	123151146	CDK5RAP2
NR_073556	chr9	123151146	CDK5RAP2
NR_073558	chr9	123151146	CDK5RAP2
NM_001272039	chr9	123151146	CDK5RAP2
NM_001080497	chr9	123363195	MEGF9
NM_001270427	chr9	123578331	PSMD5
NM_005047	chr9	123578331	PSMD5
NM_001011649	chr9	123151146	CDK5RAP2
NM_001270526	chr9	124101265	STOM
NR_073037	chr9	124101265	STOM
NM_004099	chr9	124101265	STOM
NM_198194	chr9	124101265	STOM
NM_007018	chr9	123850573	CNTRL
NM_138709	chr9	124505063	DAB2IP
NM_032552	chr9	124329380	DAB2IP
NM_001270527	chr9	124101265	STOM
NR_003191	chr9	124217318	GGTA1P
NR_045211	chr9	124217318	GGTA1P
NM_138777	chr9	125026881	MRRF
NM_001318195	chr9	124894744	NDUFA8
NM_014222	chr9	124906337	NDUFA8
NM_001173512	chr9	125026881	MRRF
NM_001346339	chr9	125026881	MRRF
NM_001346341	chr9	125026881	MRRF
NM_001346343	chr9	125026881	MRRF
NM_001346345	chr9	125026881	MRRF
NM_001346347	chr9	125026881	MRRF
NM_199177	chr9	125026881	MRRF
NR_144421	chr9	125026881	MRRF
NM_001171137	chr9	125883907	STRBP
NR_033234	chr9	125883907	STRBP
NM_018387	chr9	125883907	STRBP
NM_020946	chr9	126141932	DENND1A
NM_024820	chr9	126163869	DENND1A
NM_001489	chr9	127279553	NR6A1
NM_001278546	chr9	127279553	NR6A1
NM_002799	chr9	127115743	PSMB7
NM_033334	chr9	127279553	NR6A1
NM_002077	chr9	127640572	GOLGA1
NM_001144877	chr9	127704887	SCAI
NM_173690	chr9	127704887	SCAI
NM_001282679	chr9	128024072	GAPVD1
NM_001282680	chr9	128024072	GAPVD1
NM_001330778	chr9	128024072	GAPVD1
NM_001330782	chr9	128509616	PBX3
NM_024117	chr9	128199672	MAPKAP1
NM_015635	chr9	128024072	GAPVD1
NM_006195	chr9	128509616	PBX3
NR_024122	chr9	128509616	PBX3
NR_024123	chr9	128509616	PBX3
NM_001134778	chr9	128510477	PBX3
NM_001006621	chr9	128199672	MAPKAP1
NM_001006619	chr9	128199672	MAPKAP1
NM_001006620	chr9	128199672	MAPKAP1
NM_001006618	chr9	128283748	MAPKAP1
NM_001006617	chr9	128199672	MAPKAP1
NM_001330777	chr9	128024072	GAPVD1
NM_001322320	chr9	129677052	RALGPS1
NM_001011703	chr9	129089122	MVB12B
NM_033446	chr9	129089122	MVB12B
NM_001099270	chr9	129622943	ZBTB34
NM_001190730	chr9	129677052	RALGPS1
NM_001190729	chr9	129677052	RALGPS1
NM_001322323	chr9	129677052	RALGPS1
NM_001322325	chr9	129677052	RALGPS1
NM_001322321	chr9	129677052	RALGPS1
NM_001322322	chr9	129677052	RALGPS1
NM_001322324	chr9	129677052	RALGPS1
NM_014636	chr9	129677052	RALGPS1
NM_001190728	chr9	129724503	RALGPS1
NM_001257975	chr9	130928343	CIZ1
NM_003165	chr9	130374485	STXBP1
NM_001131018	chr9	130928343	CIZ1
NM_001286779	chr9	130025940	GARNL3
NM_001257976	chr9	130928343	CIZ1
NM_175040	chr9	130670164	ST6GALNAC4
NM_175039	chr9	130670164	ST6GALNAC4
NM_001131016	chr9	130928343	CIZ1
NM_001131017	chr9	130928343	CIZ1
NR_104591	chr9	130026755	GARNL3
NM_012127	chr9	130928343	CIZ1
NM_022833	chr9	130267616	FAM129B
NM_032293	chr9	130026755	GARNL3
NM_001131015	chr9	130928343	CIZ1
NM_001035534	chr9	130267616	FAM129B
NM_001032221	chr9	130374485	STXBP1
NR_031672	chr9	131114325	MIR1268A
NM_001130438	chr9	131314836	SPTAN1
NM_001195532	chr9	131314836	SPTAN1
NM_003127	chr9	131314836	SPTAN1
NM_001317926	chr9	131464782	PKN3
NM_013355	chr9	131464782	PKN3
NM_001287390	chr9	131595220	KYAT1
NR_109829	chr9	131595220	KYAT1
NM_001122671	chr9	131595391	KYAT1
NM_001122672	chr9	131595391	KYAT1
NM_004059	chr9	131595391	KYAT1
NM_015354	chr9	131709971	NUP188
NM_000755	chr9	131857072	CRAT
NM_001257363	chr9	131857072	CRAT
NM_001346546	chr9	131857072	CRAT
NM_001346547	chr9	131857072	CRAT
NM_001346548	chr9	131857072	CRAT
NM_001346549	chr9	131857072	CRAT
NM_004003	chr9	131857072	CRAT
NM_004878	chr9	132500614	PTGES
NM_015033	chr9	132649465	FNBP1
NM_001286797	chr9	132382491	NTMT1
NM_001286796	chr9	132371162	NTMT1
NR_038955	chr9	132250938	LINC00963
NM_199350	chr9	132374503	C9orf50
NM_001318324	chr9	134000947	NUP214
NM_001318325	chr9	134065501	NUP214
NM_006059	chr9	133884503	LAMC3
NM_007313	chr9	133589267	ABL1
NM_005085	chr9	134000947	NUP214
NM_013318	chr9	134305476	PRRC2B
NM_005312	chr9	134452156	RAPGEF1
NM_198679	chr9	134452156	RAPGEF1
NM_001304275	chr9	134452156	RAPGEF1
NM_001253881	chr9	134735496	MED27
NM_004269	chr9	134735496	MED27
NM_001286709	chr9	135906061	GTF3C5
NM_001282957	chr9	135285582	CFAP77
NM_012087	chr9	135906061	GTF3C5
NM_001162426	chr9	135766734	TSC1
NM_001162427	chr9	135766734	TSC1
NM_207417	chr9	135285582	CFAP77
NM_001322343	chr9	135468383	DDX31
NM_001322342	chr9	135468383	DDX31
NM_001322340	chr9	135468383	DDX31
NM_001322341	chr9	135468383	DDX31
NM_022779	chr9	135468383	DDX31
NR_136309	chr9	135468383	DDX31
NM_138620	chr9	135513249	DDX31
NM_001317958	chr9	135600964	AK8
NM_001317959	chr9	135600964	AK8
NM_152572	chr9	135600964	AK8
NM_000368	chr9	135766734	TSC1
NM_001122823	chr9	135906061	GTF3C5
NM_003371	chr9	136627015	VAV2
NM_002957	chr9	137218308	RXRA
NM_007101	chr9	136528683	SARDH
NM_001134398	chr9	136627015	VAV2
NM_001134707	chr9	136528683	SARDH
NM_000093	chr9	137533650	COL5A1
NM_001278074	chr9	137533650	COL5A1
NR_103451	chr9	137711260	LOC101448202
NM_001318502	chr9	139323066	INPP5E
NM_019892	chr9	139323066	INPP5E
NM_001272003	chr9	138594030	KCNT1
NM_020822	chr9	138594030	KCNT1
NM_144653	chr9	138898382	NACC2
NM_001098537	chr9	140354403	PNPLA7
NM_152286	chr9	140354403	PNPLA7
NM_017820	chr9	140201345	EXD3
NM_016219	chr9	139981378	MAN1B1
NM_001173989	chr9	139702373	RABL6
NM_001173988	chr9	139702373	RABL6
NM_024718	chr9	139702373	RABL6
NR_045720	chr9	139981378	MAN1B1
NR_045721	chr9	139981378	MAN1B1
NM_001243812	chr9	140772240	CACNA1B
NM_000718	chr9	140772240	CACNA1B
NM_001145527	chr9	140513443	EHMT1
NM_024757	chr9	140513443	EHMT1
NR_121583	chr9	140762376	LOC100133077
NR_026822	chr9	34393	FAM138C
NM_207305	chr9	116230	FOXD4
NR_036266	chr9	30143	MIR1302-9
NR_036268	chr9	30143	MIR1302-11
NR_036267	chr9	30143	MIR1302-10
NR_036051	chr9	30143	MIR1302-2
NR_051986	chr9	11986	DDX11L5
NM_182905	chr9	14510	WASHC1
NR_121188	chr9	72689	PGM5P3-AS1
NR_121189	chr9	72689	PGM5P3-AS1
NR_121190	chr9	72689	PGM5P3-AS1
NM_152569	chr9	213107	C9orf66
NM_153186	chr9	706805	KANK1
NM_021240	chr9	976967	DMRT3
NM_181872	chr9	1050619	DMRT2
NM_006557	chr9	1050345	DMRT2
NM_001130865	chr9	1050353	DMRT2
NM_001289400	chr9	2158455	SMARCA2
NM_001289398	chr9	2157679	SMARCA2
NM_001289399	chr9	2158451	SMARCA2
NM_003383	chr9	2621773	VLDLR
NM_001322226	chr9	2621773	VLDLR
NM_001322225	chr9	2621773	VLDLR
NM_133497	chr9	2717525	KCNV2
NM_001018056	chr9	2621773	VLDLR
NM_014878	chr9	2804154	PUM3
NR_121585	chr9	3181588	LINC01231
NR_026663	chr9	3898645	GLIS3-AS1
NM_004170	chr9	4490426	SLC1A1
NM_017913	chr9	4679552	CDC37L1
NM_203453	chr9	4662293	PLPP6
NR_121597	chr9	4676600	CDC37L1-AS1
NR_121598	chr9	4676600	CDC37L1-AS1
NM_001039395	chr9	4598315	SPATA6L
NR_029836	chr9	4850296	MIR101-2
NM_002195	chr9	5231418	INSL4
NM_007179	chr9	5163862	INSL6
NM_006911	chr9	5334931	RLN1
NM_005059	chr9	5299865	RLN2
NM_134441	chr9	5299865	RLN2
NM_001329191	chr9	5299865	RLN2
NM_014143	chr9	5450502	CD274
NM_001314029	chr9	5450502	CD274
NM_001267706	chr9	5450502	CD274
NR_052005	chr9	5450502	CD274
NM_025239	chr9	5510544	PDCD1LG2
NM_024896	chr9	5784571	ERMP1
NR_039811	chr9	6007825	MIR4665
NM_001017969	chr9	5919007	KIAA2026
NM_001243202	chr9	6011018	RANBP6
NM_001243203	chr9	6011018	RANBP6
NM_012416	chr9	6011018	RANBP6
NM_001199641	chr9	6215785	IL33
NM_001199640	chr9	6215785	IL33
NM_033439	chr9	6215785	IL33
NM_001314046	chr9	6215785	IL33
NM_001314048	chr9	6215785	IL33
NM_001314047	chr9	6215148	IL33
NM_001314045	chr9	6237080	IL33
NM_001314044	chr9	6215148	IL33
NM_001001874	chr9	6328348	TPD52L3
NM_033516	chr9	6328348	TPD52L3
NM_001001875	chr9	6328348	TPD52L3
NM_001304341	chr9	6757640	KDM4C
NM_001318059	chr9	7796490	TMEM261
NM_001318058	chr9	7796490	TMEM261
NM_033428	chr9	7796490	TMEM261
NR_121599	chr9	8858017	PTPRD-AS1
NR_121600	chr9	8858017	PTPRD-AS1
NR_135135	chr9	9799391	LOC105375972
NM_000550	chr9	12693385	TYRP1
NM_203403	chr9	12775011	LURAP1L
NR_132976	chr9	12972555	SNORD137
NR_033863	chr9	13406378	FLJ41200
NR_038194	chr9	13927969	LINC00583
NM_005454	chr9	14719731	CER1
NM_001177704	chr9	14734663	FREM1
NR_003920	chr9	14993324	LOC389705
NM_001039697	chr9	15422781	SNAPC3
NM_001317898	chr9	15470641	PSIP1
NM_021144	chr9	15470641	PSIP1
NM_001317900	chr9	15470641	PSIP1
NM_001286984	chr9	17134988	CNTLN
NM_001286985	chr9	17134988	CNTLN
NR_036107	chr9	18573303	MIR3152
NR_038064	chr9	19115758	PLIN2
NM_006570	chr9	19049371	RRAGA
NM_001122	chr9	19115758	PLIN2
NM_001270890	chr9	19053134	HAUS6
NM_017645	chr9	19053134	HAUS6
NR_003009	chr9	19063653	SCARNA8
NM_001010	chr9	19376253	RPS6
NM_001010887	chr9	19408924	ACER2
NR_039684	chr9	20411145	MIR4473
NR_039685	chr9	20502262	MIR4474
NR_121601	chr9	20683300	FOCAD-AS1
NR_030166	chr9	20716103	MIR491
NM_002176	chr9	21077103	IFNB1
NM_001321883	chr9	21003622	HACD4
NM_001010915	chr9	21003622	HACD4
NM_001321903	chr9	21003622	HACD4
NM_002175	chr9	21165635	IFNA21
NM_002171	chr9	21206179	IFNA10
NM_002173	chr9	21216371	IFNA16
NM_021068	chr9	21186617	IFNA4
NM_002177	chr9	21140630	IFNW1
NM_021057	chr9	21201467	IFNA7
NM_021268	chr9	21227241	IFNA17
NM_002172	chr9	21239200	IFNA14
NM_002169	chr9	21304612	IFNA5
NM_021002	chr9	21350316	IFNA6
NR_036676	chr9	21277686	IFNA22P
NM_018847	chr9	21329669	KLHL9
NM_176891	chr9	21480838	IFNE
NM_024013	chr9	21440452	IFNA1
NM_000605	chr9	21384253	IFNA2
NM_002170	chr9	21409145	IFNA8
NM_006900	chr9	21367370	IFNA13
NR_029505	chr9	21512113	MIR31
NM_002451	chr9	21802634	MTAP
NM_058197	chr9	21967750	CDKN2A
NM_000077	chr9	21967750	CDKN2A
NM_078487	chr9	22002901	CDKN2B
NM_001195132	chr9	21967750	CDKN2A
NM_004936	chr9	22002901	CDKN2B
NM_058195	chr9	21967750	CDKN2A
NR_024274	chr9	21967137	CDKN2A-AS1
NM_022160	chr9	22446839	DMRTA1
NM_001271706	chr9	24543212	IZUMO3
NM_001004125	chr9	25676386	TUSC1
NR_121604	chr9	25780053	LINC01241
NM_001321546	chr9	26903447	PLAA
NR_121605	chr9	26955777	IFT74-AS1
NM_001031689	chr9	26903367	PLAA
NM_001161585	chr9	27284653	EQTN
NM_020641	chr9	27284653	EQTN
NM_018325	chr9	27546543	C9orf72
NM_145005	chr9	27560421	C9orf72
NM_001256054	chr9	27546543	C9orf72
NR_030597	chr9	28863623	MIR876
NR_030618	chr9	28888876	MIR873
NR_046204	chr9	30388932	LINC01242
NR_135134	chr9	31371608	LINC01243
NM_001278352	chr9	32384600	ACO1
NM_002197	chr9	32384600	ACO1
NM_001195622	chr9	32540541	TOPORS
NM_005802	chr9	32540541	TOPORS
NR_033991	chr9	32551141	TOPORS-AS1
NR_033992	chr9	32551714	TOPORS-AS1
NR_102376	chr9	32552231	TOPORS-AS1
NR_102377	chr9	32552231	TOPORS-AS1
NM_001199987	chr9	32553523	NDUFB6
NM_002493	chr9	32553523	NDUFB6
NM_182739	chr9	32553523	NDUFB6
NM_153809	chr9	32629451	TAF1L
NM_212558	chr9	32783496	TMEM215
NM_001195250	chr9	32972603	APTX
NM_001195248	chr9	32972603	APTX
NM_001195249	chr9	32972603	APTX
NR_036579	chr9	32972603	APTX
NM_001195251	chr9	32972603	APTX
NM_001195252	chr9	32972603	APTX
NM_001195254	chr9	32972603	APTX
NR_036577	chr9	32972603	APTX
NR_036576	chr9	32972603	APTX
NR_036578	chr9	32972603	APTX
NM_175073	chr9	32972603	APTX
NM_175069	chr9	32972603	APTX
NM_018225	chr9	33041849	SMU1
NM_001172415	chr9	33252469	BAG1
NR_108108	chr9	33167856	B4GALT1-AS1
NM_014471	chr9	33240161	SPINK4
NR_108109	chr9	33166945	B4GALT1-AS1
NR_108110	chr9	33166945	B4GALT1-AS1
NM_001195536	chr9	33264876	CHMP5
NM_016410	chr9	33264876	CHMP5
NM_004323	chr9	33252469	BAG1
NM_001318156	chr9	33384947	AQP7
NM_001170	chr9	33384947	AQP7
NR_134515	chr9	33384947	AQP7
NM_001318158	chr9	33384947	AQP7
NM_001318157	chr9	33384947	AQP7
NR_134514	chr9	33384947	AQP7
NR_134513	chr9	33384947	AQP7
NM_004925	chr9	33441151	AQP3
NR_106910	chr9	33467866	MIR6851
NM_001318144	chr9	33441151	AQP3
NM_022917	chr9	33461350	NOL6
NM_139235	chr9	33461350	NOL6
NR_003667	chr9	33504534	SUGT1P1
NR_003573	chr9	33624222	ANXA2P2
NR_023917	chr9	33673501	PTENP1
NM_002771	chr9	33795558	PRSS3
NM_001197098	chr9	33750818	PRSS3
NR_109755	chr9	33732972	LINC01251
NM_001197097	chr9	33750463	PRSS3
NM_007343	chr9	33750463	PRSS3
NM_017811	chr9	33817181	UBE2R2
NM_001282530	chr9	33921690	UBAP2
NR_102370	chr9	33934294	SNORD121B
NR_003685	chr9	33952761	SNORD121A
NM_015397	chr9	34086380	DCAF12
NM_194313	chr9	34252377	KIF24
NM_147202	chr9	34398181	FAM219A
NM_001184945	chr9	34398181	FAM219A
NM_001184943	chr9	34398181	FAM219A
NM_001184942	chr9	34398181	FAM219A
NM_001184941	chr9	34398181	FAM219A
NM_001184940	chr9	34398181	FAM219A
NM_020702	chr9	34366663	KIAA1161
NM_001252195	chr9	34379016	C9orf24
NM_147168	chr9	34379016	C9orf24
NM_147169	chr9	34379016	C9orf24
NM_032596	chr9	34379016	C9orf24
NM_001207011	chr9	34551429	CNTFR
NM_147164	chr9	34551429	CNTFR
NR_024369	chr9	34568009	CNTFR-AS1
NM_198573	chr9	34521039	ENHO
NM_001842	chr9	34551429	CNTFR
NM_002989	chr9	34709001	CCL21
NM_001281425	chr9	34613541	DCTN3
NM_000155	chr9	34646585	GALT
NR_052010	chr9	34653893	IL11RA
NM_001281427	chr9	34613541	DCTN3
NM_024348	chr9	34613541	DCTN3
NM_001258332	chr9	34646585	GALT
NM_006664	chr9	34661879	CCL27
NM_001320038	chr9	34664159	LOC730098
NM_001320037	chr9	34664159	LOC730098
NM_006274	chr9	34689566	CCL19
NM_001281426	chr9	34613541	DCTN3
NM_007234	chr9	34613541	DCTN3
NM_148178	chr9	34610481	RPP25L
NM_148179	chr9	34610481	RPP25L
NM_001017363	chr9	34621454	ARID3C
NM_001282205	chr9	34634718	SIGMAR1
NM_001282206	chr9	34634718	SIGMAR1
NM_001282207	chr9	34634718	SIGMAR1
NM_001282208	chr9	34634718	SIGMAR1
NM_001282209	chr9	34634718	SIGMAR1
NM_005866	chr9	34634718	SIGMAR1
NM_147157	chr9	34634718	SIGMAR1
NR_104108	chr9	34634718	SIGMAR1
NR_135148	chr9	34664159	LOC730098
NM_001142784	chr9	34652181	IL11RA
NM_001141917	chr9	34723049	FAM205A
NR_024481	chr9	34830263	FAM205BP
NR_109756	chr9	34985408	DNAJB5-AS1
NM_015297	chr9	34958191	PHF24
NM_001304333	chr9	34957483	PHF24
NM_001309427	chr9	34889060	FAM205C
NM_001309426	chr9	34889060	FAM205C
NR_136307	chr9	34957483	PHF24
NR_136308	chr9	34958191	PHF24
NM_001347982	chr9	34957483	PHF24
NM_001347983	chr9	34958191	PHF24
NM_032634	chr9	35088684	PIGO
NM_025182	chr9	35104117	FAM214B
NM_152850	chr9	35088684	PIGO
NM_001287033	chr9	35099772	STOML2
NM_001287032	chr9	35099772	STOML2
NM_001287031	chr9	35099772	STOML2
NM_001317991	chr9	35104117	FAM214B
NR_134455	chr9	35104117	FAM214B
NM_004629	chr9	35073834	FANCG
NM_001201484	chr9	35088684	PIGO
NM_007126	chr9	35056064	VCP
NM_013442	chr9	35099772	STOML2
NM_001040411	chr9	35041091	C9orf131
NM_001040412	chr9	35041091	C9orf131
NM_001040410	chr9	35042204	C9orf131
NM_203299	chr9	35042204	C9orf131
NM_001287391	chr9	35042468	C9orf131
NR_003582	chr9	35406751	ATP8B5P
NR_110320	chr9	35406751	ATP8B5P
NR_003581	chr9	35406751	ATP8B5P
NR_039813	chr9	35608090	MIR4667
NM_001287239	chr9	35561826	FAM166B
NM_001287238	chr9	35561826	FAM166B
NM_001164310	chr9	35561826	FAM166B
NM_001135999	chr9	35538628	RUSC2
NM_006285	chr9	35605280	TESK1
NM_001099951	chr9	35561826	FAM166B
NM_001318230	chr9	35605280	TESK1
NM_014450	chr9	35649296	SIT1
NM_001782	chr9	35609975	CD72
NR_135130	chr9	35646266	LOC101926948
NM_001301227	chr9	35682922	TPM2
NM_001301226	chr9	35681989	TPM2
NM_006368	chr9	35732316	CREB3
NM_003289	chr9	35682922	TPM2
NR_106912	chr9	35732918	MIR6853
NR_106911	chr9	35710672	MIR6852
NM_020944	chr9	35736862	GBA2
NM_006289	chr9	35697333	TLN1
NR_003051	chr9	35657747	RMRP
NM_001195200	chr9	35658286	CCDC107
NM_001195201	chr9	35658286	CCDC107
NM_001195217	chr9	35658286	CCDC107
NM_174923	chr9	35658286	CCDC107
NM_032818	chr9	35659340	ARHGEF39
NM_001216	chr9	35673914	CA9
NM_001080496	chr9	35749276	RGP1
NM_001044264	chr9	35752987	MSMP
NM_213674	chr9	35681989	TPM2
NM_001330660	chr9	35736858	GBA2
NR_024006	chr9	35860270	LINC00950
NR_024283	chr9	35909479	LINC00961
NM_172312	chr9	35807781	SPAG8
NM_003995	chr9	35792405	NPR2
NM_032593	chr9	35812956	HINT2
NM_016446	chr9	35829221	TMEM8B
NM_001042589	chr9	35829221	TMEM8B
NM_001042590	chr9	35829494	TMEM8B
NM_001039792	chr9	35906188	HRCT1
NR_052026	chr9	35817013	FAM221B
NM_001039592	chr9	35809806	SPAG8
NM_001012446	chr9	35817013	FAM221B
NM_001004487	chr9	35869459	OR13J1
NM_001348107	chr9	35909479	SPAAR
NM_019897	chr9	35957104	OR2S2
NR_104639	chr9	36136532	GLIPR2
NM_001287012	chr9	36136532	GLIPR2
NM_001287011	chr9	36136532	GLIPR2
NM_001287010	chr9	36136532	GLIPR2
NM_001287014	chr9	36136781	GLIPR2
NM_001287013	chr9	36136781	GLIPR2
NR_104638	chr9	36136532	GLIPR2
NR_104637	chr9	36136532	GLIPR2
NR_104641	chr9	36136532	GLIPR2
NR_104640	chr9	36136532	GLIPR2
NM_022343	chr9	36136532	GLIPR2
NM_005893	chr9	36169388	CCIN
NM_001190384	chr9	36214438	GNE
NM_001190383	chr9	36214438	GNE
NM_001311203	chr9	36190852	CLTA
NM_001311206	chr9	36190852	CLTA
NM_001311205	chr9	36190852	CLTA
NM_001311204	chr9	36190852	CLTA
NM_005476	chr9	36214438	GNE
NM_001184762	chr9	36190852	CLTA
NM_001184761	chr9	36190852	CLTA
NM_001184760	chr9	36190852	CLTA
NR_132349	chr9	36190852	CLTA
NM_001190388	chr9	36214438	GNE
NM_007096	chr9	36190852	CLTA
NM_001833	chr9	36190852	CLTA
NM_001076677	chr9	36190852	CLTA
NM_001128227	chr9	36214438	GNE
NM_194328	chr9	36336398	RNF38
NM_194329	chr9	36336398	RNF38
NM_194332	chr9	36336398	RNF38
NM_194330	chr9	36336398	RNF38
NM_022781	chr9	36336398	RNF38
NM_001256685	chr9	36572858	MELK
NM_001256687	chr9	36572858	MELK
NM_001256688	chr9	36572858	MELK
NM_001256689	chr9	36572858	MELK
NM_001256690	chr9	36572858	MELK
NM_001256691	chr9	36572858	MELK
NM_001256692	chr9	36572858	MELK
NM_001256693	chr9	36572858	MELK
NM_014791	chr9	36572858	MELK
NR_046337	chr9	36572858	MELK
NR_039686	chr9	36823535	MIR4475
NR_039766	chr9	36864250	MIR4540
NR_039687	chr9	36893458	MIR4476
NR_036592	chr9	37079892	EBLN3P
NM_012203	chr9	37422706	GRHPR
NM_014872	chr9	37438099	ZBTB5
NM_012166	chr9	37510888	FBXO10
NM_001001790	chr9	37588411	TOMM5
NM_001134484	chr9	37588411	TOMM5
NM_001134485	chr9	37588411	TOMM5
NM_014907	chr9	37651051	FRMPD1
NM_016042	chr9	37779710	EXOSC3
NM_024345	chr9	37800782	DCAF10
NM_001286810	chr9	37800550	DCAF10
NM_001286950	chr9	37753799	TRMT10B
